job_id,route_id,customer_id,region,priority,job_type,technician_id,created_at,scheduled_date,completed_at,status
JOB-000365,RT-00112,CUST-02982,South,Standard,Maintenance,TECH-0009,2025-01-08 05:44:40.563254,2025-01-09,2025-01-09 14:54:00,completed
JOB-000366,RT-00112,CUST-03361,South,Rush,Repair,TECH-0009,2025-01-09 05:08:14.709422,2025-01-09,2025-01-09 17:29:00,completed
JOB-000367,RT-00113,CUST-00613,East,Standard,Install,TECH-0010,2023-08-28 06:12:29.451070,2023-08-29,2023-08-29 09:17:00,completed
JOB-000368,RT-00113,CUST-03695,East,Rush,Install,TECH-0010,2023-08-29 07:14:07.741847,2023-08-29,2023-08-29 10:07:00,completed
JOB-000369,RT-00113,CUST-03235,East,Standard,Inspection,TECH-0010,2023-08-28 20:54:09.376990,2023-08-29,2023-08-29 13:07:00,completed
JOB-000370,RT-00113,CUST-02451,East,Standard,Inspection,TECH-0010,2023-08-24 19:08:10.446707,2023-08-29,2023-08-29 14:24:00,completed
JOB-000371,RT-00114,CUST-02196,East,Standard,Inspection,TECH-0026,2023-01-08 03:14:01.143059,2023-01-11,2023-01-11 10:16:00,completed
JOB-000372,RT-00114,CUST-00733,East,Emergency,Maintenance,TECH-0026,2023-01-11 08:42:46.583197,2023-01-11,2023-01-11 12:32:00,completed
JOB-000373,RT-00115,CUST-01387,East,Standard,Install,TECH-0010,2024-03-14 19:40:49.830380,2024-03-15,2024-03-15 10:25:00,completed
JOB-000374,RT-00115,CUST-01078,East,Rush,Repair,TECH-0010,2024-03-14 08:44:25.539977,2024-03-15,2024-03-15 11:06:00,completed
JOB-000375,RT-00115,CUST-03947,East,Rush,Install,TECH-0010,2024-03-14 07:27:32.997728,2024-03-15,,cancelled
JOB-000376,RT-00115,CUST-03212,East,Standard,Repair,TECH-0010,2024-03-12 14:48:23.752279,2024-03-15,2024-03-15 14:41:00,completed
JOB-000377,RT-00116,CUST-03019,West,Standard,Install,TECH-0002,2024-05-29 04:43:09.556163,2024-05-30,2024-05-30 09:32:00,completed
JOB-000378,RT-00116,CUST-01863,West,Standard,Inspection,TECH-0002,2024-05-28 11:24:31.749107,2024-05-30,2024-05-30 11:36:00,completed
JOB-000379,RT-00116,CUST-03879,West,Standard,Install,TECH-0002,2024-05-29 19:25:10.511004,2024-05-30,2024-05-30 13:26:00,completed
JOB-000380,RT-00117,CUST-00113,East,Rush,Inspection,TECH-0010,2025-02-10 01:36:21.096161,2025-02-10,,no_show
JOB-000381,RT-00117,CUST-03914,East,Rush,Maintenance,TECH-0010,2025-02-09 23:35:57.808542,2025-02-10,,no_show
JOB-000382,RT-00117,CUST-03815,East,Standard,Repair,TECH-0010,2025-02-06 05:30:08.599879,2025-02-10,2025-02-10 15:17:00,completed
JOB-000383,RT-00117,CUST-02044,East,Rush,Repair,TECH-0010,2025-02-10 04:42:12.205340,2025-02-10,2025-02-10 17:12:00,completed
JOB-000384,RT-00118,CUST-03511,East,Standard,Install,TECH-0010,2023-10-21 13:18:20.902710,2023-10-24,2023-10-24 08:51:00,completed
JOB-000385,RT-00118,CUST-03131,East,Standard,Maintenance,TECH-0010,2023-10-22 15:17:27.016437,2023-10-24,,no_show
JOB-000386,RT-00118,CUST-01613,East,Standard,Repair,TECH-0010,2023-10-23 07:58:22.357418,2023-10-24,2023-10-24 12:38:00,completed
JOB-000387,RT-00119,CUST-00972,East,Standard,Maintenance,TECH-0026,2025-01-12 16:44:23.398176,2025-01-13,2025-01-13 10:07:00,completed
JOB-000388,RT-00119,CUST-03500,East,Standard,Inspection,TECH-0026,2025-01-09 16:13:18.511772,2025-01-13,2025-01-13 12:34:00,completed
JOB-000389,RT-00119,CUST-02275,East,Emergency,Inspection,TECH-0026,2025-01-13 10:03:48.991298,2025-01-13,2025-01-13 13:54:00,completed
JOB-000390,RT-00119,CUST-02584,East,Standard,Maintenance,TECH-0026,2025-01-13 04:32:59.685150,2025-01-13,2025-01-13 15:26:00,completed
JOB-000391,RT-00119,CUST-02580,East,Standard,Install,TECH-0026,2025-01-12 00:18:31.217838,2025-01-13,2025-01-13 16:39:00,completed
JOB-000392,RT-00120,CUST-00715,East,Rush,Maintenance,TECH-0010,2024-05-30 23:02:41.699296,2024-05-31,,no_show
JOB-000393,RT-00120,CUST-02588,East,Standard,Repair,TECH-0010,2024-05-29 05:02:19.720014,2024-05-31,2024-05-31 13:32:00,completed
JOB-000394,RT-00120,CUST-01408,East,Standard,Repair,TECH-0010,2024-05-26 19:41:51.034565,2024-05-31,2024-05-31 15:38:00,completed
JOB-000395,RT-00120,CUST-03846,East,Rush,Maintenance,TECH-0010,2024-05-31 01:49:04.642444,2024-05-31,2024-05-31 17:42:00,completed
JOB-000396,RT-00121,CUST-00262,East,Emergency,Inspection,TECH-0016,2024-08-15 05:01:21.442677,2024-08-15,2024-08-15 08:42:00,completed
JOB-000397,RT-00121,CUST-03816,East,Standard,Inspection,TECH-0016,2024-08-12 00:20:20.801614,2024-08-15,,no_show
JOB-000398,RT-00121,CUST-01462,East,Standard,Maintenance,TECH-0016,2024-08-14 06:01:56.807755,2024-08-15,2024-08-15 13:29:00,completed
JOB-000399,RT-00122,CUST-02211,Central,Standard,Repair,TECH-0020,2024-01-24 12:45:28.541254,2024-01-25,2024-01-25 10:13:00,completed
JOB-000400,RT-00122,CUST-03106,Central,Standard,Repair,TECH-9999,2024-01-24 07:26:26.707517,2024-01-25,2024-01-25 12:21:00,completed
JOB-000401,RT-00122,CUST-03138,Central,Rush,Inspection,TECH-0020,2024-01-25 07:23:21.032029,2024-01-25,2024-01-25 13:15:00,completed
JOB-000402,RT-00122,CUST-01024,Central,Standard,Repair,TECH-0020,2024-01-24 14:29:02.351560,2024-01-25,2024-01-25 14:04:00,completed
JOB-000403,RT-00122,CUST-02117,Central,Rush,Maintenance,TECH-0020,2024-01-25 04:36:12.557230,2024-01-25,2024-01-25 16:58:00,completed
JOB-000404,RT-00123,CUST-00770,Central,Rush,Maintenance,TECH-0020,2024-01-21 21:00:31.295865,2024-01-22,2024-01-22 08:09:00,completed
JOB-000405,RT-00123,CUST-02979,Central,Standard,Install,TECH-0020,2024-01-20 20:51:52.962754,2024-01-22,2024-01-22 08:45:00,completed
JOB-000406,RT-00123,CUST-01522,Central,Standard,Inspection,TECH-0020,2024-01-20 17:58:25.163453,2024-01-22,2024-01-22 09:32:00,completed
JOB-000407,RT-00123,CUST-01608,Central,Standard,Install,TECH-0020,2024-01-21 18:42:25.833206,2024-01-22,2024-01-22 12:10:00,completed
JOB-000408,RT-00123,CUST-03992,Central,Rush,Repair,TECH-0020,2024-01-22 11:42:38.763654,2024-01-22,2024-01-22 14:03:00,completed
JOB-000409,RT-00124,CUST-00173,East,Standard,Install,TECH-0016,2023-12-20 13:48:06.790944,2023-12-21,2023-12-21 09:14:00,completed
JOB-000410,RT-00124,CUST-02593,East,Standard,Inspection,TECH-0016,2023-12-19 22:21:06.087509,2023-12-21,2023-12-21 11:16:00,completed
JOB-000411,RT-00125,CUST-02048,Central,Rush,Install,TECH-0029,2024-01-31 03:41:08.998154,2024-01-31,2024-01-31 10:46:00,completed
JOB-000412,RT-00125,CUST-00516,Central,Standard,Inspection,TECH-0029,2024-01-29 20:49:31.746893,2024-01-31,2024-01-31 12:14:00,completed
JOB-000413,RT-00126,CUST-02224,Central,Standard,Inspection,TECH-0020,2024-05-12 03:18:10.473163,2024-05-13,2024-05-13 08:48:00,completed
JOB-000414,RT-00126,CUST-03525,Central,Standard,Repair,TECH-0020,2024-05-12 02:49:29.096833,2024-05-13,2024-05-13 10:59:00,completed
JOB-000415,RT-00126,CUST-02614,Central,Standard,Inspection,TECH-0020,2024-05-13 07:11:05.979130,2024-05-13,2024-05-13 13:28:00,completed
JOB-000416,RT-00126,CUST-02208,Central,Rush,Inspection,TECH-0020,2024-05-13 02:56:32.371461,2024-05-13,2024-05-13 15:42:00,completed
JOB-000417,RT-00126,CUST-01320,Central,Rush,Install,TECH-0020,2024-05-13 08:55:10.555501,2024-05-13,2024-05-13 18:31:00,completed
JOB-000418,RT-00127,CUST-02873,South,Standard,Maintenance,TECH-0003,2023-03-01 22:25:05.272688,2023-03-03,2023-03-03 08:31:00,completed
JOB-000419,RT-00127,CUST-01918,South,Standard,Install,TECH-0003,2023-03-01 11:53:00.850841,2023-03-03,,cancelled
JOB-000420,RT-00127,CUST-03008,South,Rush,Install,TECH-0003,2023-03-02 23:39:45.600427,2023-03-03,2023-03-03 12:01:00,completed
JOB-000421,RT-00128,CUST-03069,Central,Standard,Inspection,TECH-0008,2025-01-13 20:06:42.573966,2025-01-14,2025-01-14 09:08:00,completed
JOB-000422,RT-00128,CUST-03246,Central,Rush,Repair,TECH-0008,2025-01-14 06:50:18.470577,2025-01-14,2025-01-14 11:15:00,completed
JOB-000423,RT-00129,CUST-00986,South,Rush,Repair,TECH-0012,2023-08-13 22:25:47.841504,2023-08-15,2023-08-15 10:58:00,completed
JOB-000424,RT-00129,CUST-01166,South,Standard,Install,TECH-0012,2023-08-15 01:06:39.432624,2023-08-15,2023-08-15 12:57:00,completed
JOB-000425,RT-00129,CUST-03864,South,Standard,Maintenance,TECH-0012,2023-08-14 19:48:39.099472,2023-08-15,,no_show
JOB-000426,RT-00129,CUST-01024,South,Standard,Repair,TECH-0012,2023-08-15 00:22:25.872405,2023-08-15,2023-08-15 17:01:00,completed
JOB-000427,RT-00129,CUST-01977,South,Standard,Repair,TECH-0012,2023-08-14 22:13:05.307252,2023-08-15,2023-08-15 18:10:00,completed
JOB-000428,RT-00130,CUST-00494,East,Emergency,Repair,TECH-0026,2025-04-07 06:53:16.890641,2025-04-07,2025-04-07 09:20:00,completed
JOB-000429,RT-00130,CUST-02314,East,Rush,Repair,TECH-0026,2025-04-06 11:07:56.577447,2025-04-07,2025-04-07 10:33:00,completed
JOB-000430,RT-00131,CUST-02341,South,Standard,Install,TECH-0009,2023-08-07 08:01:39.263554,2023-08-08,2023-08-08 10:16:00,completed
JOB-000431,RT-00131,CUST-00812,South,Standard,Inspection,TECH-0009,2023-08-06 21:29:13.985530,2023-08-08,2023-08-08 11:42:00,completed
JOB-000432,RT-00132,CUST-01497,Central,Rush,Maintenance,TECH-0008,2025-03-14 00:14:46.569167,2025-03-14,2025-03-14 09:09:00,completed
JOB-000433,RT-00132,CUST-03289,Central,Rush,Inspection,TECH-0008,2025-03-13 20:11:34.461124,2025-03-14,2025-03-14 09:57:00,completed
JOB-000434,RT-00132,CUST-02984,Central,Emergency,Install,TECH-0008,2025-03-14 09:55:54.118568,2025-03-14,2025-03-14 11:17:00,completed
JOB-000435,RT-00133,CUST-02239,South,Standard,Maintenance,TECH-0009,2025-06-05 09:27:33.052255,2025-06-09,2025-06-09 09:19:00,completed
JOB-000436,RT-00133,CUST-01047,South,Rush,Repair,TECH-0009,2025-06-08 19:28:33.824556,2025-06-09,2025-06-09 11:00:00,completed
JOB-000437,RT-00133,CUST-03491,South,Standard,Maintenance,TECH-9999,2025-06-07 04:21:20.382562,2025-06-09,2025-06-09 12:42:00,completed
JOB-000438,RT-00134,CUST-01014,South,Standard,Maintenance,TECH-0011,2024-07-03 12:07:32.027109,2024-07-08,2024-07-08 09:12:00,completed
JOB-000439,RT-00134,CUST-02054,South,Standard,Maintenance,TECH-0011,2024-07-07 16:24:51.528082,2024-07-08,2024-07-08 10:43:00,completed
JOB-000440,RT-00134,CUST-00622,South,Rush,Maintenance,TECH-0011,2024-07-07 10:41:26.515036,2024-07-08,2024-07-08 12:55:00,completed
JOB-000441,RT-00135,CUST-00847,West,Emergency,Repair,TECH-0005,2023-05-05 05:52:59.844359,2023-05-05,,cancelled
JOB-000442,RT-00135,CUST-00554,West,Rush,Inspection,TECH-0005,2023-05-05 02:14:34.503891,2023-05-05,2023-05-05 12:17:00,completed
JOB-000443,RT-00135,CUST-01301,West,Standard,Repair,TECH-0005,2023-05-05 03:23:27.453150,2023-05-05,2023-05-05 13:36:00,completed
JOB-000444,RT-00135,CUST-02609,West,Emergency,Maintenance,TECH-0005,2023-05-05 10:27:07.070036,2023-05-05,2023-05-05 15:52:00,completed
JOB-000445,RT-00135,CUST-02481,West,Standard,Repair,TECH-0005,2023-05-04 09:02:15.673527,2023-05-05,2023-05-05 16:58:00,completed
JOB-000446,RT-00136,CUST-00564,Central,Rush,Repair,TECH-0025,2023-02-06 23:40:41.937758,2023-02-07,2023-02-07 10:23:00,completed
JOB-000447,RT-00136,CUST-03041,Central,Rush,Repair,TECH-0025,2023-02-07 03:33:15.622802,2023-02-07,2023-02-07 12:49:00,completed
JOB-000448,RT-00136,CUST-01011,Central,Rush,Inspection,TECH-0025,2023-02-07 05:20:12.573810,2023-02-07,2023-02-07 15:24:00,completed
JOB-000449,RT-00136,CUST-02197,Central,Rush,Install,TECH-0025,2023-02-07 06:24:15.539640,2023-02-07,2023-02-07 17:56:00,completed
JOB-000450,RT-00137,CUST-00682,East,Standard,Inspection,TECH-0016,2023-02-26 05:50:28.859160,2023-03-02,2023-03-02 09:17:00,completed
JOB-000451,RT-00137,CUST-02051,East,Rush,Install,TECH-0016,2023-03-01 05:57:07.348287,2023-03-02,,cancelled
JOB-000452,RT-00137,CUST-03670,East,Standard,Repair,TECH-0016,2023-03-01 10:41:16.971457,2023-03-02,2023-03-02 11:33:00,completed
JOB-000453,RT-00138,CUST-00655,East,Standard,Inspection,TECH-0010,2024-04-07 08:22:29.678182,2024-04-09,2024-04-09 09:09:00,completed
JOB-000454,RT-00138,CUST-00733,East,Emergency,Install,TECH-0010,2024-04-09 09:05:13.788584,2024-04-09,2024-04-09 10:57:00,completed
JOB-000455,RT-00138,CUST-03136,East,Standard,Maintenance,TECH-0010,2024-04-04 11:16:34.911060,2024-04-09,2024-04-09 13:47:00,completed
JOB-000456,RT-00139,CUST-03614,Central,Standard,Maintenance,TECH-0017,2025-02-18 04:20:38.833120,2025-02-18,2025-02-18 10:59:00,completed
JOB-000457,RT-00139,CUST-03498,Central,Standard,Install,TECH-0017,2025-02-18 06:11:03.385391,2025-02-18,2025-02-18 13:01:00,completed
JOB-000458,RT-00140,CUST-02303,South,Standard,Repair,TECH-0023,2024-03-02 20:28:24.264342,2024-03-04,2024-03-04 08:21:00,completed
JOB-000459,RT-00140,CUST-00278,South,Emergency,Inspection,TECH-0023,2024-03-04 04:45:23.213166,2024-03-04,2024-03-04 10:52:00,completed
JOB-000460,RT-00140,CUST-02851,South,Standard,Repair,TECH-0023,2024-03-03 08:25:34.847029,2024-03-04,2024-03-04 13:57:00,completed
JOB-000461,RT-00140,CUST-02494,South,Standard,Maintenance,TECH-0023,2024-02-28 11:32:11.086305,2024-03-04,2024-03-04 15:28:00,completed
JOB-000462,RT-00141,CUST-00484,South,Rush,Repair,TECH-9999,2024-05-22 08:04:24.712934,2024-05-22,,no_show
JOB-000463,RT-00141,CUST-02827,South,Standard,Maintenance,TECH-0023,2024-05-21 22:13:25.671323,2024-05-22,2024-05-22 13:39:00,completed
JOB-000464,RT-00141,CUST-01623,South,Standard,Install,TECH-0023,2024-05-21 14:39:37.467547,2024-05-22,2024-05-22 15:43:00,completed
JOB-000465,RT-00142,CUST-01696,South,Rush,Install,TECH-0012,2024-04-30 02:49:24.078655,2024-04-30,2024-04-30 09:50:00,completed
JOB-000466,RT-00142,CUST-03260,South,Standard,Maintenance,TECH-0012,2024-04-29 15:57:15.664037,2024-04-30,2024-04-30 12:13:00,completed
JOB-000467,RT-00142,CUST-02481,South,Rush,Inspection,TECH-0012,2024-04-29 13:00:48.046060,2024-04-30,2024-04-30 13:58:00,completed
JOB-000468,RT-00142,CUST-00974,South,Rush,Maintenance,TECH-0012,2024-04-30 07:06:31.043335,2024-04-30,2024-04-30 15:57:00,completed
JOB-000469,RT-00142,CUST-03742,South,Standard,Install,TECH-0012,2024-04-29 02:02:44.873055,2024-04-30,2024-04-30 18:12:00,completed
JOB-000470,RT-00143,CUST-03843,Central,Rush,Repair,TECH-0029,2024-11-21 18:50:04.520030,2024-11-22,2024-11-22 09:49:00,completed
JOB-000471,RT-00143,CUST-00181,Central,Standard,Install,TECH-0029,2024-11-21 16:31:00.559252,2024-11-22,2024-11-22 12:29:00,completed
JOB-000472,RT-00143,CUST-03107,Central,Standard,Maintenance,TECH-0029,2024-11-22 08:00:39.126632,2024-11-22,2024-11-22 13:31:00,completed
JOB-000473,RT-00144,CUST-02293,South,Rush,Install,TECH-0012,2023-10-16 06:30:59.138729,2023-10-16,2023-10-16 11:26:00,completed
JOB-000474,RT-00144,CUST-01276,South,Standard,Maintenance,TECH-0012,2023-10-13 07:44:29.680903,2023-10-16,,cancelled
JOB-000475,RT-00144,CUST-01606,South,Standard,Repair,TECH-0012,2023-10-14 07:56:58.324534,2023-10-16,,cancelled
JOB-000476,RT-00145,CUST-03330,North,Emergency,Inspection,TECH-0021,2025-06-20 08:16:20.763715,2025-06-20,2025-06-20 09:41:00,completed
JOB-000477,RT-00145,CUST-01057,North,Standard,Maintenance,TECH-0021,2025-06-18 14:32:20.983516,2025-06-20,,cancelled
JOB-000478,RT-00145,CUST-01947,North,Rush,Install,TECH-0021,2025-06-20 11:23:45.736861,2025-06-20,2025-06-20 14:35:00,completed
JOB-000479,RT-00145,CUST-01662,North,Standard,Install,TECH-0021,2025-06-19 12:46:00.772913,2025-06-20,2025-06-20 16:10:00,completed
JOB-000480,RT-00145,CUST-02544,North,Rush,Repair,TECH-0021,2025-06-20 09:27:54.137094,2025-06-20,2025-06-20 17:18:00,completed
JOB-000481,RT-00146,CUST-02743,Central,Standard,Install,TECH-0017,2024-07-03 21:32:03.263760,2024-07-04,2024-07-04 11:20:00,completed
JOB-000482,RT-00146,CUST-01824,Central,Standard,Repair,TECH-0017,2024-07-04 03:57:11.620784,2024-07-04,2024-07-04 14:39:00,completed
JOB-000483,RT-00147,CUST-00001,South,Standard,Repair,TECH-0003,2025-05-05 13:26:24.248853,2025-05-07,2025-05-07 09:46:00,completed
JOB-000484,RT-00147,CUST-02336,South,Standard,Maintenance,TECH-0003,2025-05-03 18:16:04.126036,2025-05-07,2025-05-07 12:12:00,completed
JOB-000485,RT-00148,CUST-01472,East,Standard,Install,TECH-0015,2024-05-06 21:06:08.706691,2024-05-08,2024-05-08 08:38:00,completed
JOB-000486,RT-00148,CUST-01783,East,Standard,Repair,TECH-0015,2024-05-06 21:46:55.053569,2024-05-08,2024-05-08 10:26:00,completed
JOB-000487,RT-00149,CUST-01994,West,Standard,Inspection,TECH-9999,2023-09-25 21:19:39.865594,2023-09-27,2023-09-27 09:56:00,completed
JOB-000488,RT-00149,CUST-02553,West,Rush,Repair,TECH-0005,2023-09-26 19:16:43.205327,2023-09-27,2023-09-27 12:20:00,completed
JOB-000489,RT-00149,CUST-02041,West,Standard,Repair,TECH-0005,2023-09-27 08:39:23.089347,2023-09-27,2023-09-27 15:14:00,completed
JOB-000490,RT-00149,CUST-01980,West,Emergency,Maintenance,TECH-0005,2023-09-27 15:45:28.822068,2023-09-27,2023-09-27 18:14:00,completed
JOB-000491,RT-00149,CUST-03191,West,Standard,Maintenance,TECH-0005,2023-09-25 19:14:06.928984,2023-09-27,2023-09-27 19:11:00,completed
JOB-000492,RT-00150,CUST-02192,South,Rush,Install,TECH-0019,2025-05-22 22:23:15.887845,2025-05-23,2025-05-23 09:14:00,completed
JOB-000493,RT-00150,CUST-00687,South,Standard,Install,TECH-0019,2025-05-18 07:38:39.109666,2025-05-23,2025-05-23 12:14:00,completed
JOB-000494,,CUST-03314,South,Rush,Install,TECH-0027,2024-03-12 09:13:32.526221,2024-03-12,2024-03-12 13:56:00,completed
JOB-000495,,CUST-01128,South,Standard,Maintenance,TECH-0011,2024-11-25 17:09:35.125645,2024-11-26,2024-11-26 09:56:00,completed
JOB-000496,,CUST-01987,East,Rush,Repair,TECH-0001,2023-06-09 04:19:52.360253,2023-06-09,2023-06-09 10:29:00,completed
JOB-000497,,CUST-03084,Central,Emergency,Inspection,TECH-0029,2025-01-27 04:06:32.208035,2025-01-27,,no_show
JOB-000498,,CUST-01414,Central,Rush,Install,TECH-0028,2024-07-02 22:44:04.500009,2024-07-03,2024-07-03 13:42:00,completed
JOB-000499,,CUST-03885,Central,Standard,Repair,TECH-0024,2024-01-14 07:02:39.427477,2024-01-15,2024-01-15 09:47:00,completed
JOB-000500,,CUST-03266,North,Standard,Inspection,TECH-0014,2024-07-11 21:47:35.312004,2024-07-12,2024-07-12 15:03:00,completed
JOB-000501,,CUST-02671,North,Emergency,Maintenance,TECH-0014,2024-03-28 04:27:38.444832,2024-03-28,2024-03-28 09:20:00,completed
JOB-000502,,CUST-03008,South,Standard,Repair,TECH-0012,2024-01-21 20:58:52.879175,2024-01-23,2024-01-23 13:28:00,completed
JOB-000503,,CUST-00426,South,Standard,Inspection,TECH-0019,2024-04-28 21:43:53.812484,2024-04-29,2024-04-29 10:17:00,completed
JOB-000504,,CUST-02434,Central,Standard,Repair,TECH-0013,2023-11-10 04:59:49.905203,2023-11-10,2023-11-10 12:23:00,completed
JOB-000505,,CUST-00455,South,Rush,Repair,TECH-0023,2023-06-21 22:04:30.710755,2023-06-23,2023-06-23 10:54:00,completed
JOB-000506,,CUST-02735,East,Rush,Maintenance,TECH-0010,2024-02-27 01:27:34.606987,2024-02-27,,cancelled
JOB-000507,,CUST-03330,East,Rush,Maintenance,TECH-0010,2023-08-19 15:03:27.417177,2023-08-21,2023-08-21 10:25:00,completed
JOB-000508,,CUST-02016,North,Emergency,Install,TECH-0006,2024-09-24 07:49:51.030704,2024-09-24,2024-09-24 10:55:00,completed
JOB-000509,,CUST-00424,West,Rush,Install,TECH-0005,2025-02-13 01:31:08.382841,2025-02-13,2025-02-13 15:38:00,completed
JOB-000510,,CUST-01092,South,Standard,Repair,TECH-0003,2023-04-10 14:42:09.634193,2023-04-12,2023-04-12 12:15:00,completed
JOB-000511,,CUST-02981,East,Standard,Install,TECH-0026,2024-04-16 11:57:42.714908,2024-04-17,,cancelled
JOB-000512,,CUST-02193,Central,Emergency,Maintenance,TECH-0020,2023-11-21 07:02:43.750721,2023-11-21,2023-11-21 10:18:00,completed
JOB-000513,,CUST-01393,South,Rush,Install,TECH-0012,2024-03-11 06:31:10.810478,2024-03-11,,no_show
JOB-000514,,CUST-01598,East,Standard,Install,TECH-0030,2024-10-17 21:15:43.272930,2024-10-21,2024-10-21 13:23:00,completed
JOB-000515,,CUST-00791,Central,Rush,Install,TECH-0024,2024-05-29 10:54:03.080605,2024-05-29,2024-05-29 15:18:00,completed
JOB-000516,,CUST-03326,South,Standard,Inspection,TECH-0027,2025-04-29 08:45:50.030400,2025-04-30,2025-04-30 12:33:00,completed
JOB-000517,,CUST-02734,East,Standard,Inspection,TECH-0001,2023-02-22 02:47:59.161978,2023-02-22,2023-02-22 14:13:00,completed
JOB-000518,,CUST-00079,Central,Emergency,Inspection,TECH-0025,2025-02-07 07:09:59.921370,2025-02-07,2025-02-07 10:21:00,completed
JOB-000519,,CUST-02504,South,Standard,Repair,TECH-0023,2023-03-03 01:57:26.758393,2023-03-07,2023-03-07 12:03:00,completed
JOB-000520,,CUST-01382,East,Standard,Inspection,TECH-0030,2025-04-27 14:22:48.731603,2025-04-28,2025-04-28 09:26:00,completed
JOB-000521,,CUST-00495,South,Rush,Maintenance,TECH-0012,2023-06-21 07:46:10.830473,2023-06-22,2023-06-22 10:11:00,completed
JOB-000522,,CUST-00410,West,Standard,Inspection,TECH-0005,2024-08-19 03:42:33.295133,2024-08-19,2024-08-19 12:28:00,completed
JOB-000523,,CUST-02432,Central,Standard,Maintenance,TECH-0028,2023-08-13 20:39:12.186244,2023-08-15,2023-08-15 08:37:00,completed
JOB-000524,,CUST-02501,East,Standard,Install,TECH-0015,2024-11-12 11:07:14.238199,2024-11-13,2024-11-13 11:40:00,completed
JOB-000525,,CUST-00787,South,Rush,Install,TECH-0023,2023-09-15 06:43:05.563014,2023-09-15,2023-09-15 15:59:00,completed
JOB-000526,,CUST-03263,South,Standard,Repair,TECH-0019,2023-05-15 18:13:36.475677,2023-05-17,2023-05-17 13:38:00,completed
JOB-000527,,CUST-01168,Central,Standard,Repair,TECH-0025,2024-11-10 05:52:34.043483,2024-11-11,,cancelled
JOB-000528,,CUST-01987,East,Standard,Install,TECH-0015,2023-12-27 01:00:39.402859,2023-12-27,2023-12-27 15:32:00,completed
JOB-000529,,CUST-00933,South,Standard,Install,TECH-0003,2023-12-03 01:46:50.757049,2023-12-04,2023-12-04 16:23:00,completed
JOB-000530,,CUST-00594,South,Rush,Repair,TECH-0009,2024-08-14 02:29:01.983341,2024-08-14,2024-08-14 13:44:00,completed
JOB-000531,,CUST-00829,South,Standard,Maintenance,TECH-0023,2024-10-13 01:56:27.855083,2024-10-14,2024-10-14 11:04:00,completed
JOB-000532,,CUST-03115,West,Standard,Maintenance,TECH-0005,2023-02-14 09:05:53.345431,2023-02-15,2023-02-15 09:57:00,completed
JOB-000533,,CUST-02004,South,Standard,Repair,TECH-0009,2024-02-28 01:26:42.465764,2024-02-28,2024-02-28 10:43:00,completed
JOB-000534,,CUST-01779,North,Standard,Repair,TECH-0021,2024-11-07 23:35:43.499286,2024-11-08,2024-11-08 16:03:00,completed
JOB-000535,,CUST-02066,North,Emergency,Install,TECH-0021,2023-08-02 04:44:58.069926,2023-08-02,2023-08-02 10:15:00,completed
JOB-000536,,CUST-02288,East,Rush,Install,TECH-0015,2025-01-29 17:30:17.231902,2025-01-30,2025-01-30 14:40:00,completed
JOB-000537,,CUST-00663,East,Standard,Inspection,TECH-0026,2024-08-06 05:32:56.661950,2024-08-06,2024-08-06 11:08:00,completed
JOB-000538,,CUST-03570,North,Standard,Maintenance,TECH-0021,2025-04-15 19:36:44.595063,2025-04-16,2025-04-16 09:58:00,completed
